id,filtered_words_array,features,label_index
R111,"['market', 'sing', 'arm', 'party', 'prevent', 'decision.', 'measure', 'time', 'technology', 'picture', 'approach.', 'rest', 'provide', 'moment', 'less', 'serve', 'question.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[528,1020,1195,1379,1725,2481,2657,2708,3252,3401,3479,3614,3984,4506,4687,5377,5946,6434,6451,6944,8157,9462],[4.270695952029551,2.579019941358479,4.270695952029551,3.8187108282864943,4.830311739964974,4.019381523748645,3.914021008090819,3.6516567436233283,4.42484663185681,4.019381523748645,4.42484663185681,0.6832166123573445,4.270695952029551,0.691153161953081,0.6871770135734415,4.830311739964974,3.8187108282864943,5.523458920524919,3.8187108282864943,2.849310271098391,4.607168188650764,0.691153161953081])",1.0
F078,"['center', 'opportunity', 'blue', 'party', 'focus.', 'outside', 'part', 'lot.', 'coach', 'garden', 'age', 'especially', 'executive.', 'note', 'know', 'experience.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,751,1379,1480,2072,3514,5768,5850,5936,6976,7281,7779,7936,8016,8173,8338,8544,8568,8740,8791,9909],[0.691153161953081,2.958509563063383,4.830311739964974,3.8187108282864943,4.270695952029551,4.42484663185681,4.019381523748645,4.137164559405029,0.691153161953081,3.7316994512968646,4.137164559405029,0.6871770135734415,3.577548771469606,0.691153161953081,5.117993812416755,3.5085558999826545,0.691153161953081,4.830311739964974,4.137164559405029,5.117993812416755,4.42484663185681,4.42484663185681])",0.0
R105,"['lay', 'situation', 'remember', 'wrong.', 'national', 'month', 'run', 'read.', 'someone', 'hot', 'century', 'door', 'south', 'possible.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[266,2272,3136,3614,3671,4475,4506,4687,4816,4847,4905,4991,5432,5685,5741,7841,7910,9459,9462,9693],[3.8187108282864943,5.117993812416755,4.270695952029551,0.6832166123573445,3.914021008090819,4.607168188650764,0.691153161953081,0.6871770135734415,3.577548771469606,4.42484663185681,4.607168188650764,2.6330871626287546,2.6902455764687034,4.019381523748645,4.137164559405029,4.607168188650764,4.42484663185681,5.117993812416755,0.691153161953081,4.830311739964974])",1.0
F196,"['security', 'large', 'speech.', 'paper', 'view', 'city.', 'child', 'peace', 'visit', 'business', 'discussion', 'success', 'tough.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[206,503,698,1180,2259,2634,5315,5374,5850,6697,7022,7036,7244,7281,7293,7936,8338,8690,9813,9828],[5.523458920524919,0.691153161953081,4.137164559405029,5.523458920524919,2.7826188965997183,4.270695952029551,4.607168188650764,4.019381523748645,0.691153161953081,4.137164559405029,4.019381523748645,5.117993812416755,3.577548771469606,0.6871770135734415,3.7316994512968646,0.691153161953081,0.691153161953081,5.117993812416755,2.997730276216664,3.7316994512968646])",0.0
F118,"['child', 'including', 'own.', 'throw', 'political', 'knowledge', 'everybody', 'marriage.', 'none', 'population', 'accept', 'fight', 'huge', 'look', 'since.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1344,2066,2198,2526,2561,2657,3935,5850,7244,7281,7334,7699,7813,7864,7936,8325,8338,9258,9831,9876,9939],[0.691153161953081,5.523458920524919,2.7508701982851385,4.137164559405029,3.8187108282864943,4.137164559405029,3.914021008090819,4.019381523748645,0.691153161953081,3.577548771469606,0.6871770135734415,3.914021008090819,5.117993812416755,5.117993812416755,4.42484663185681,0.691153161953081,4.42484663185681,0.691153161953081,4.270695952029551,3.6516567436233283,2.7508701982851385,4.270695952029551])",0.0
F077,"['together', 'condition', 'want', 'page', 'fine', 'miss.', 'western', 'price', 'suddenly', 'public', 'even.', 'drive', 'design', 'become', 'water.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,524,1738,1770,2827,3892,3922,3973,5328,5850,6325,6431,6747,6961,7090,7177,7281,7712,7936,8312,8338,8581],[0.691153161953081,3.8187108282864943,4.270695952029551,3.0385522707369192,5.117993812416755,2.5530444549552183,3.914021008090819,4.607168188650764,3.6516567436233283,0.691153161953081,3.914021008090819,4.019381523748645,2.5530444549552183,5.117993812416755,4.270695952029551,4.607168188650764,0.6871770135734415,4.830311739964974,0.691153161953081,3.8187108282864943,0.691153161953081,4.42484663185681])",0.0
F070,"['sound', 'court', 'sister', 'story', 'hit', 'soon', 'they.', 'along', 'item', 'thus', 'anyone', 'general', 'information.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,666,1041,1777,1916,2259,2840,3521,4568,5465,5684,5850,5955,6166,6855,7281,7936,8252,8338,9813],[0.691153161953081,4.270695952029551,4.270695952029551,4.830311739964974,4.019381523748645,2.7826188965997183,4.42484663185681,4.42484663185681,4.270695952029551,3.914021008090819,4.137164559405029,0.691153161953081,5.523458920524919,4.270695952029551,4.607168188650764,0.6871770135734415,0.691153161953081,4.42484663185681,0.691153161953081,2.997730276216664])",0.0
F041,"['different', 'prove', 'still', 'purpose', 'bar.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1811,2066,3712,5214,5850,6683,7281,7936,8089,8338,9876],[0.691153161953081,4.830311739964974,2.7508701982851385,4.137164559405029,3.8187108282864943,0.691153161953081,4.270695952029551,0.6871770135734415,0.691153161953081,4.270695952029551,0.691153161953081,2.7508701982851385])",0.0
R026,"['happy', 'benefit', 'chair', 'stage', 'population', 'size.', 'best', 'interview', 'media', 'husband.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[30,681,763,1209,3614,4506,4687,5347,5653,6035,6532,6944,9142,9258,9462],[4.42484663185681,4.270695952029551,4.019381523748645,4.019381523748645,0.6832166123573445,0.691153161953081,0.6871770135734415,4.137164559405029,4.607168188650764,3.577548771469606,5.117993812416755,2.849310271098391,4.42484663185681,4.270695952029551,0.691153161953081])",1.0
R207,"['store', 'offer', 'become', 'bad.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[2958,3614,3935,4506,4687,6944,7090,7184,9462],[3.914021008090819,0.6832166123573445,4.019381523748645,0.691153161953081,0.6871770135734415,2.849310271098391,4.270695952029551,4.137164559405029,0.691153161953081])",1.0
F163,"['stock', 'laugh', 'career', 'develop', 'agent.', 'allow', 'car', 'lose', 'effort', 'industry', 'ball', 'college', 'dog.', 'walk', 'ask', 'ready', 'program', 'bed', 'generation.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,573,793,1122,1241,3010,3507,3674,3892,4422,4695,4835,4930,5726,5850,6142,6557,6747,7098,7281,7492,7936,8012,8057,8338,9497],[0.691153161953081,4.137164559405029,3.7316994512968646,5.117993812416755,3.6516567436233283,4.270695952029551,4.137164559405029,4.270695952029551,2.5530444549552183,5.117993812416755,5.117993812416755,4.270695952029551,3.5085558999826545,4.019381523748645,0.691153161953081,4.830311739964974,4.137164559405029,2.5530444549552183,4.137164559405029,0.6871770135734415,4.42484663185681,0.691153161953081,5.523458920524919,4.830311739964974,0.691153161953081,4.270695952029551])",0.0
F171,"['american', 'add', 'first.', 'experience', 'prove', 'white.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,2259,3635,3756,5214,5850,6877,7281,7652,7936,8338,9813,9887],[0.691153161953081,2.7826188965997183,4.607168188650764,4.607168188650764,3.8187108282864943,0.691153161953081,5.523458920524919,0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,2.997730276216664,3.914021008090819])",0.0
F139,"['state', 'visit', 'senior', 'build', 'listen', 'time', 'attorney.', 'already', 'today', 'work.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[360,429,503,594,698,1808,2066,3014,4102,4144,5850,7281,7936,8157,8338,9806,9876],[4.830311739964974,4.607168188650764,0.691153161953081,3.914021008090819,4.137164559405029,4.137164559405029,2.7508701982851385,3.914021008090819,5.523458920524919,4.607168188650764,0.691153161953081,0.6871770135734415,0.691153161953081,4.607168188650764,0.691153161953081,3.7316994512968646,2.7508701982851385])",0.0
F120,"['truth', 'conference', 'quality', 'eye', 'painting', 'second.', 'need', 'fight', 'main', 'protect', 'determine.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[190,503,1034,1256,1341,1637,2069,2526,3506,5657,5850,6537,7235,7281,7860,7936,8338,8512],[5.523458920524919,0.691153161953081,4.42484663185681,3.125563647726549,4.607168188650764,4.42484663185681,3.914021008090819,3.8187108282864943,4.137164559405029,4.270695952029551,0.691153161953081,3.914021008090819,4.270695952029551,0.6871770135734415,2.997730276216664,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
F146,"['store', 'course', 'camera.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,1208,3184,3192,3652,5850,7184,7281,7936,8338],[0.691153161953081,2.8844015909096608,2.849310271098391,4.830311739964974,4.270695952029551,0.691153161953081,4.137164559405029,0.6871770135734415,0.691153161953081,0.691153161953081])",0.0
R115,"['shoulder', 'president', 'run', 'cup', 'low', 'expect.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[266,1306,3059,3614,4506,4687,6756,7066,8219,8411,9462],[3.8187108282864943,4.42484663185681,4.270695952029551,0.6832166123573445,0.691153161953081,0.6871770135734415,3.577548771469606,2.8154087194227095,4.830311739964974,3.3262343431887,0.691153161953081])",1.0
F039,"['stay', 'company', 'economic', 'nice.', 'conference', 'market', 'continue', 'bring', 'force.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[433,503,650,743,942,2657,3057,5657,5850,6291,7281,7936,8338,8780,9144],[3.8187108282864943,0.691153161953081,2.958509563063383,3.914021008090819,4.137164559405029,3.914021008090819,4.42484663185681,4.270695952029551,0.691153161953081,5.117993812416755,0.6871770135734415,0.691153161953081,0.691153161953081,5.117993812416755,2.7508701982851385])",0.0
F225,"['dinner', 'remember', 'buy', 'its.', 'available', 'little', 'military', 'environment.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[80,503,1590,2240,2475,4377,5089,5685,5850,5877,7015,7281,7936,8338],[4.019381523748645,0.691153161953081,3.914021008090819,3.8187108282864943,4.137164559405029,2.60568818844064,4.270695952029551,4.019381523748645,0.691153161953081,4.607168188650764,4.607168188650764,0.6871770135734415,0.691153161953081,0.691153161953081])",0.0
F140,"['score', 'country', 'force.', 'realize', 'professional', 'job', 'almost', 'college.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,557,650,1582,1927,2155,5850,6291,7281,7870,7936,8338,8566,9578],[0.691153161953081,3.8187108282864943,2.958509563063383,5.117993812416755,3.914021008090819,3.8187108282864943,0.691153161953081,5.117993812416755,0.6871770135734415,4.607168188650764,0.691153161953081,0.691153161953081,4.019381523748645,4.830311739964974])",0.0
F122,"['law', 'brother', 'might', 'loss', 'spring.', 'sound', 'win', 'yes', 'today', 'include.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[291,503,1208,2398,3184,3924,3979,5044,5329,5850,6166,7281,7936,8338,8403,9183,9806],[4.607168188650764,0.691153161953081,2.8844015909096608,3.914021008090819,2.849310271098391,4.270695952029551,4.270695952029551,3.6516567436233283,4.137164559405029,0.691153161953081,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,5.117993812416755,5.523458920524919,3.7316994512968646])",0.0
R070,"['member', 'newspaper', 'ever.', 'black', 'cup', 'still', 'sure', 'late', 'key.', 'face', 'election', 'per.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[132,1236,1821,1948,3059,3079,3238,3614,3712,4034,4506,4657,4687,4991,5432,6790,8404,9462],[4.607168188650764,4.830311739964974,4.137164559405029,4.019381523748645,4.270695952029551,3.577548771469606,4.137164559405029,0.6832166123573445,4.137164559405029,3.914021008090819,0.691153161953081,4.830311739964974,0.6871770135734415,2.6330871626287546,2.6902455764687034,4.607168188650764,5.117993812416755,0.691153161953081])",1.0
F248,"['economic', 'report', 'keep', 'home', 'community', 'need.', 'detail', 'provide', 'draw', 'threat.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1143,3365,3475,3486,4921,5850,5946,6505,6544,7281,7936,8167,8174,8338,9144,9594],[0.691153161953081,3.914021008090819,4.270695952029551,4.830311739964974,2.849310271098391,2.849310271098391,0.691153161953081,3.8187108282864943,4.270695952029551,4.830311739964974,0.6871770135734415,0.691153161953081,3.6516567436233283,3.914021008090819,0.691153161953081,2.7508701982851385,4.137164559405029])",0.0
R016,"['short', 'kind', 'green.', 'beyond', 'physical', 'hard', 'event', 'author', 'body.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1262,2227,3614,4506,4687,5125,5726,6044,7016,7728,8649,8900,9350,9462],[2.579019941358479,3.8187108282864943,2.7200985396183848,0.6832166123573445,0.691153161953081,0.6871770135734415,4.42484663185681,4.019381523748645,4.830311739964974,5.523458920524919,4.137164559405029,4.019381523748645,4.270695952029551,4.270695952029551,0.691153161953081])",1.0
R148,"['sometimes', 'play', 'bit', 'church', 'whether', 'sign.', 'billion', 'family', 'account.', 'compare', 'news', 'weight.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[258,288,1020,1273,1989,2173,2227,2433,3406,3614,4506,4687,5869,8297,9211,9246,9414,9462],[4.137164559405029,5.117993812416755,2.579019941358479,3.5085558999826545,4.019381523748645,3.914021008090819,2.7200985396183848,4.019381523748645,4.607168188650764,0.6832166123573445,0.691153161953081,0.6871770135734415,3.914021008090819,3.914021008090819,5.523458920524919,4.019381523748645,5.117993812416755,0.691153161953081])",1.0
R142,"['easy', 'director', 'analysis', 'campaign', 'officer', 'policy', 'entire.', 'team', 'others', 'boy', 'act', 'movie.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[157,468,656,696,760,1296,1853,3614,4142,4506,4687,4715,4991,5432,6675,6928,6940,9462],[3.8187108282864943,4.830311739964974,5.523458920524919,4.019381523748645,4.137164559405029,4.137164559405029,4.137164559405029,0.6832166123573445,3.8187108282864943,0.691153161953081,0.6871770135734415,4.42484663185681,2.6330871626287546,2.6902455764687034,4.607168188650764,3.7316994512968646,4.137164559405029,0.691153161953081])",1.0
F141,"['least', 'different', 'food', 'might', 'dog', 'kind', 'offer.', 'relate', 'happen', 'blue', 'personal', 'evidence', 'hold.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[23,503,988,1256,1634,2054,3331,3924,4704,5768,5850,6044,6683,7281,7860,7936,7939,8338,8653,9564],[4.42484663185681,0.691153161953081,3.914021008090819,3.125563647726549,4.607168188650764,4.42484663185681,4.830311739964974,4.270695952029551,4.137164559405029,4.137164559405029,0.691153161953081,4.830311739964974,4.270695952029551,0.6871770135734415,2.997730276216664,0.691153161953081,3.8187108282864943,0.691153161953081,4.42484663185681,4.42484663185681])",0.0
R076,"['happen', 'final', 'include', 'knowledge.', 'bank', 'money', 'dinner.', 'mission', 'walk', 'participant', 'office', 'worker', 'film', 'simply.', 'cut', 'compare', 'yard', 'at.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[424,816,1020,1206,1653,2227,2676,2953,3214,3614,4506,4687,4704,5003,5396,6069,6103,6142,6805,7152,8344,8982,9246,9462],[4.270695952029551,5.117993812416755,2.579019941358479,4.270695952029551,3.914021008090819,2.7200985396183848,4.607168188650764,4.270695952029551,4.830311739964974,0.6832166123573445,0.691153161953081,0.6871770135734415,4.137164559405029,4.42484663185681,4.270695952029551,4.270695952029551,4.137164559405029,4.830311739964974,4.830311739964974,5.117993812416755,4.42484663185681,5.117993812416755,4.019381523748645,0.691153161953081])",1.0
R180,"['sit', 'reduce', 'result', 'might', 'campaign', 'despite', 'head', 'concern.', 'begin', 'similar', 'hold.', 'share', 'rest', 'seem.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[23,399,1064,1301,1513,2708,3614,3924,3947,4502,4506,4687,4991,5432,6675,6946,7046,8159,9462,9719],[4.42484663185681,4.42484663185681,4.270695952029551,4.137164559405029,4.270695952029551,3.6516567436233283,0.6832166123573445,4.270695952029551,4.137164559405029,5.117993812416755,0.691153161953081,0.6871770135734415,2.6330871626287546,2.6902455764687034,4.607168188650764,4.607168188650764,4.019381523748645,3.577548771469606,0.691153161953081,5.117993812416755])",1.0
